N,P,K,temperature,humidity,ph,rainfall,label
67,36,29,33.35259337390115,82.01069875559416,7.102695983747617,114.16847262071491,mothbeans
86,44,24,23.16851463161599,54.31470011065625,7.4223188314203306,138.08819517230205,mothbeans
40,63,39,23.31722581657602,69.44539024717238,5.964036360617621,41.581959067929354,mothbeans
97,33,58,30.95914461651632,41.752210750944954,7.174239255661305,108.14788200399336,mothbeans
118,12,78,32.69536519676219,66.41214279515081,6.661900759776358,148.97470727723424,mothbeans
38,52,75,30.02574900055977,57.51537122613048,5.957750924966998,105.65370645765354,mothbeans
43,20,64,28.514959998209157,68.48826940747809,6.438570454651581,88.73652985634632,mothbeans
69,13,51,30.1567027418229,66.69211985677606,5.606695993977795,90.02407768079271,mothbeans
37,36,64,32.68190416204247,44.95284778905018,7.350094350686029,109.48078665911808,mothbeans
106,50,68,29.851308700160757,69.1887530545967,6.050576426903721,57.182722555528414,mothbeans
83,13,74,21.049052174917097,71.73126155067536,6.410343983467313,113.45366507634682,mothbeans
112,55,23,19.030283431153467,70.84279045507026,5.549932444240114,58.857759438159704,mothbeans
98,21,49,31.647785892016508,83.24140661179712,6.571870157704236,93.73451959258959,mothbeans
113,22,75,27.734322958994383,52.46556359466905,7.342615024425951,104.15098847048073,mothbeans
91,49,52,18.883818983621026,41.428469441784486,6.346670288306395,49.30219159069617,mothbeans
103,64,25,29.74155610951611,66.85493889827603,6.503151399835897,147.3805672486892,mothbeans
75,57,36,30.536243458101513,52.893379701720534,7.105280624705859,149.6961689893963,mothbeans
103,46,66,25.90516179794927,78.13245687571182,5.624788137196554,76.88069550861253,mothbeans
72,21,58,29.378246355751948,80.13518964654531,6.1121029270455765,100.70648500633041,mothbeans
117,59,67,21.89921820964043,61.10982449714104,6.037124334907285,51.10759174995372,mothbeans
71,24,12,34.75016514888385,47.47098206392874,5.728863037224717,40.957676176879794,mothbeans
42,20,73,23.08951735299092,50.4627696493524,5.75935795644847,68.21093671184425,mothbeans
68,45,22,19.063602317730677,49.47281228494043,7.118047280583353,56.16141159421478,mothbeans
83,47,31,26.237145916360184,53.60887800753414,6.626816728967708,128.41853795318227,mothbeans
88,73,19,26.593648926627687,46.48354537059398,6.747996971057965,70.10044596468488,mothbeans
81,26,74,25.812928972631592,53.79085606192692,7.144762422370709,46.26765996971051,mothbeans
75,18,31,30.32510329708502,65.8429408790595,6.834424674388362,125.47542142169317,mothbeans
34,24,72,20.14806018234668,65.31498405728713,7.030320657633533,143.44611280308214,mothbeans
109,72,53,29.67966555990217,69.61371631371357,5.734023449715893,127.96897049805915,mothbeans
35,64,48,25.717828490394883,74.31011314036908,5.752004055727989,61.60611374592192,mothbeans
100,15,69,26.32361585485416,69.01353618595684,5.959653451595237,100.79284945544231,mothbeans
44,41,68,20.40080023734354,65.68948375777643,5.870540710766647,70.650736942654,mothbeans
47,12,31,28.265466703184725,65.9476303208373,6.617531889248795,80.82864676214845,mothbeans
25,41,19,24.245642387850197,43.91577482362549,6.613569821856376,132.96329366456382,mothbeans
88,71,61,29.436998445011934,49.92269185460412,5.936415069104345,136.14789506357036,mothbeans
41,13,22,28.59912311882804,67.01266572376167,5.607028925826087,81.41833165682282,mothbeans
100,63,45,25.791501107988783,55.80487243069514,5.687553052514033,93.47435337364165,mothbeans
110,32,55,28.36900649613288,81.60351109293549,7.071625290936746,104.89426710819896,mothbeans
47,70,25,28.45931210580104,74.21909402571123,6.525844329549532,117.4491598453473,mothbeans
32,22,52,18.517882667252323,49.20017676089229,6.180823112228519,96.16388332055159,mothbeans
34,61,62,18.854131166990697,41.57101986953007,6.602319923832744,88.1996474573179,mothbeans
73,10,53,18.42451825598984,60.20674455685567,5.974957113504515,45.457581067272116,mothbeans
116,66,17,22.777845752837116,47.80732226597599,6.259503045838635,128.15903538452488,mothbeans
81,20,52,29.07576661659117,49.48516522096097,6.612912411650913,134.2142743038831,mothbeans
59,32,65,24.58448280558034,42.97743349754982,5.538310971102506,130.95444170700284,mothbeans
73,58,20,22.972779233096283,54.94925069262948,6.0875518123487815,44.56490839013874,mothbeans
47,26,15,29.534499460974843,54.28973651159148,7.19621847003126,144.18776091902726,mothbeans
87,58,52,23.776094119080344,60.50286203967632,6.8562276619084175,99.73235739534405,mothbeans
119,69,67,22.72819564327241,46.401485789956695,6.126326403659554,133.44876370366916,mothbeans
61,57,49,27.197049281770262,84.31805847851923,7.377992844171955,89.80950856320084,mothbeans
57,36,18,22.079819185789276,71.95596882540417,6.045899989462976,77.55677965647281,mothbeans
44,43,76,22.19319646869191,61.19321135956301,6.823827265274023,122.6294850649447,mothbeans
83,19,76,23.002534522830942,45.165861726307604,7.383065820568882,126.26267918017935,mothbeans
54,62,53,24.99035731100328,58.10828166846903,7.269173776459228,138.51191329450228,mothbeans
106,13,57,29.74794881656745,52.22349315734663,5.881219666148899,60.30957030821061,mothbeans
40,58,71,26.258896291514734,45.261559098642614,6.8643063231232695,144.48896350706838,mothbeans
71,55,34,20.79489399434094,45.246238355006355,6.59339136414426,139.26543366147138,mothbeans
66,77,27,19.799505009924452,79.28587273133722,6.54628604139433,116.96588999645793,mothbeans
59,19,61,18.183788421798337,77.1947983386159,7.101961400806729,51.48999699101665,mothbeans
72,64,46,20.018054623654894,84.12557021773256,5.929391774926711,47.395759809961724,mothbeans
21,74,69,28.488048465536533,78.85595786536585,5.9461241230855135,136.04197270406502,mothbeans
96,72,73,33.951367387072374,76.84331032678229,7.467134413027326,68.56379228454554,mothbeans
114,67,65,23.907819520333828,42.265728713620895,5.605530515719205,116.12123815413202,mothbeans
74,31,49,34.82034001825374,65.84965401424927,5.77577053871202,115.76387948925019,mothbeans
61,30,31,26.114956768080823,55.7868599200757,6.225119593118189,128.62859782350398,mothbeans
36,22,26,32.18804619411962,56.125059550225316,7.325784889473151,102.22569893551064,mothbeans
33,70,24,32.001601382732545,57.30749841904457,6.418248046573362,73.36144799342112,mothbeans
54,69,15,29.54638557041988,43.44557162950925,6.341522403531852,106.18503804201256,mothbeans
66,14,29,22.246126761590837,69.43720694287443,6.738478064107163,76.5320761638937,mungbean
33,22,16,25.10033892888891,45.236131832402315,6.725591671073021,143.233037403557,mungbean
54,44,28,21.9351616305208,70.66088559586069,7.380366382504166,45.14644294689454,mungbean
43,70,26,33.287426101719724,83.30176509741204,6.3882304929926645,122.50312533564103,mungbean
89,67,23,22.72769175612806,49.76303106387458,6.076010691848082,101.19608079827873,mungbean
99,25,71,20.656823062346195,49.903990459212395,6.536552352895293,118.11262429710072,mungbean
22,17,33,34.467468294764075,51.80543350514256,6.126100290126294,132.0148339679837,mungbean
90,66,39,30.790763999164394,63.90823082579193,6.854876142456589,87.1303694233675,mungbean
79,52,54,29.186934725640754,40.36265965039539,7.38634964592257,66.08589125754824,mungbean
23,32,15,22.26987754832282,77.98955463787644,6.468041145018808,96.55049868063857,mungbean
93,15,72,22.623976290854053,40.28705695329658,7.456709574113713,146.23219308017224,mungbean
87,50,14,32.57225817001301,76.91920691165589,6.381147056024615,54.564507484610004,mungbean
41,20,12,34.959587978273554,48.600943980200356,6.419301639319145,87.40822921129043,mungbean
92,32,56,25.1374278606674,62.3602983325022,7.333884096401832,125.39195252675427,mungbean
117,34,67,23.78926220315825,76.22336786796646,5.604782591189722,57.5587391575384,mungbean
67,19,20,32.11256671096461,82.67131920055357,6.109204711548381,69.0967384387722,mungbean
83,11,51,33.75757788762884,49.61641637066478,6.34000814816281,41.06555710150645,mungbean
118,68,25,18.19214312201338,75.43173811671728,6.112865645406743,44.42838033101553,mungbean
95,69,13,34.55460702707154,64.4889398126666,6.050478362074017,118.03827510973723,mungbean
91,16,72,24.3702734986254,64.74408532492923,5.6011462076484575,86.87333617474539,mungbean
62,26,72,21.813415500509947,50.17355819547532,7.1346106244264735,142.3438262186258,mungbean
99,45,37,18.85950619531216,68.19056588546172,6.074653433017804,70.77205645459782,mungbean
33,61,46,30.367996913826616,61.797603352038216,6.887611113934824,100.80386048369414,mungbean
96,30,73,23.03866411687982,80.9861201936416,6.594829680759451,120.72959147020563,mungbean
82,45,11,24.943744883944206,70.58637475750054,5.613360864331671,43.8139974648673,mungbean
64,28,43,21.288400830260205,68.86770165653132,6.019656275880599,137.4694719694868,mungbean
71,45,28,29.0177855870801,79.38031200511212,7.081041020543347,55.52183534234862,mungbean
51,13,59,24.74886675752706,47.034263681898736,6.975901894795184,79.65219556557093,mungbean
77,77,53,19.380903791713436,84.66618079694936,5.812403015861198,148.72630933598293,mungbean
38,40,44,27.822719854268442,78.97456954200257,6.078879043238976,91.44493337333648,mungbean
85,68,19,25.267269719534553,54.862810037593796,6.628463633369072,133.56319808166276,mungbean
65,48,40,29.714490113719904,77.04729457060137,6.612381385260023,125.74683715664699,mungbean
45,59,21,18.68236060445123,80.04610193632881,7.483925494477287,72.34742083944556,mungbean
111,62,11,28.241987121958736,63.02373621335563,5.62201428601079,71.66144287367665,mungbean
69,52,76,23.513599414975808,70.4417687284272,6.688483654617194,106.34651321352418,mungbean
35,11,69,18.022886606261583,57.014534640435286,5.786790740021785,42.0224756366757,mungbean
29,69,51,21.96665798503855,68.13985764795042,6.994156534258058,64.05852777971931,mungbean
56,31,66,32.4405889058375,42.024856955594096,6.968302518083292,77.54505105450573,mungbean
109,75,21,23.643515580509373,60.94016202727687,5.527364829521362,48.97585920053222,mungbean
117,57,29,26.206129042307886,74.98549602320736,6.845694266977089,119.66799802490465,mungbean
46,11,40,31.69394053079297,57.90478790006604,7.1119578017351675,105.12185270679691,mungbean
103,33,30,19.17969946037112,44.04445832812723,6.701824011318172,77.50544285791142,mungbean
77,31,79,30.150220169534613,53.200903964845445,6.550940614711786,116.7616064055687,mungbean
119,65,42,32.23802417929295,67.6518599880234,6.662390847441913,67.89991110654421,mungbean
35,68,78,29.251187946937968,68.5170219894488,6.686922765409448,41.786778753039904,mungbean
89,21,25,33.34599367757106,77.67683532123289,5.754738946895762,53.8898250818505,mungbean
34,53,26,32.1358116629078,81.32788939367012,6.799576093528599,51.37775263465317,mungbean
106,52,40,23.48635173635285,64.94605065473661,5.79643492419865,50.130862961954875,mungbean
51,49,22,34.27973798663399,65.45852277759802,6.528922655479788,49.356202403816525,mungbean
44,31,75,28.321299775020808,57.4926856544446,5.980598246900733,50.446180275121414,mungbean
103,53,48,34.78471469585228,59.984660060797836,6.563743533010033,136.09803816109368,mungbean
118,29,55,25.884842245370557,54.40122924530763,6.452922542478799,75.01345041615821,mungbean
85,38,79,28.069123308055627,71.25941977645789,6.229341352468673,121.23564663615706,mungbean
88,29,48,32.8386101666163,62.49815463841548,6.960498379059143,108.10900089024204,mungbean
32,22,69,31.047480120041993,53.83884079707053,6.484108978764802,127.61593716960792,mungbean
62,51,35,23.067286058921987,52.50303234429545,7.043024123996975,111.70909521187068,mungbean
58,60,21,26.06079303662377,43.001224663245196,5.59618462082407,72.5231543198781,mungbean
30,47,52,22.620370773362197,57.96250575299588,6.697190214809342,111.82446239516264,mungbean
111,74,68,20.306701402468747,80.21358640057602,5.649276862158858,139.85089764952642,mungbean
87,34,21,29.929550655913374,65.04090868069699,6.217243163907183,140.24731090864938,mungbean
65,62,22,31.03096437576766,71.59483543512067,6.162704437472634,114.32291924277803,mungbean
94,58,16,25.721122266524002,58.552587752424955,7.369459830976602,67.59670098797703,mungbean
42,37,66,24.423266633362175,42.791654363295166,6.178610534619135,95.65248197515143,mungbean
97,44,39,26.48815008224353,44.785178380670224,5.728279938619265,143.51530860422147,mungbean
64,60,56,28.47927901532179,60.58493751414497,6.293895945868586,90.09214490286683,mungbean
108,16,31,20.301042394545828,48.89376492660086,5.861036456784847,68.8717643633391,mungbean
69,61,42,20.15600838335712,57.628410275302514,5.82532163021097,120.78022441414403,mungbean
62,13,10,18.713389248541784,56.36404115137523,5.697188460483873,52.81256346406708,mungbean
43,45,59,27.009495797364153,70.5276348476356,6.685541881740369,56.31963710184685,mungbean
47,38,25,27.49198935608993,79.147202480396,6.243093022639749,107.58400081744563,mungbean
58,57,55,30.83727149656833,66.39807632276482,7.156877341877982,48.82054324933246,mungbean
94,75,21,32.087099404010914,75.25613020221704,6.0541384994267995,143.49681865151246,mungbean
20,67,15,30.27512309146435,41.81284834500993,6.31084565027831,96.79116291174415,mungbean
114,39,51,26.181725170727027,76.43537663196503,7.401065641908818,42.427276355051994,mungbean
28,30,38,22.765690793374013,45.948084598924225,6.37971127942767,110.83522373923749,mungbean
63,63,27,28.190839374198184,80.60814742498036,6.266430731894504,63.796605539390974,mungbean
52,68,20,32.04779378615318,66.46002085433328,6.206205777876779,127.97617008903617,mungbean
41,75,53,33.90142874222099,60.975233169632006,6.390773051955744,41.60238702264068,mungbean
35,23,48,28.286521815189154,49.92194377366371,6.751301578854553,102.87684144312382,mungbean
64,31,41,32.022514047280765,75.44839847360664,6.066728137782237,132.0960940044,mungbean
58,24,38,18.209797783026357,46.43323949203385,6.984587076340525,66.85777695877684,mungbean
54,15,21,24.76248849579467,63.026835120161536,6.46658856993265,82.10625104433447,mungbean
103,56,13,18.124680564215065,41.16142267884318,6.606581279246,97.24943445818145,mungbean
86,18,69,22.387766795727963,45.1093289046829,7.335086019307489,125.55923689042957,mungbean
117,50,31,27.20159188600853,69.05074816423426,5.591170315897338,144.05679788301592,mungbean
91,65,59,20.888080244723973,45.71249861897377,5.746567558597894,97.04178575323073,mungbean
60,45,32,34.821590667533485,70.79414120164051,7.397961334094003,55.681221053642716,mungbean
32,52,37,19.304887052108548,40.1884349632581,6.840868667593835,110.60014684815789,mungbean
46,41,18,25.062531010065523,41.08022701802,6.170743212434925,59.47904809370188,mungbean
117,76,35,28.189115325716816,72.78953279064712,6.130727486532235,83.24618424434166,mungbean
32,78,34,18.86657290938152,67.78881017780402,5.915566841923383,104.64667201163006,mungbean
64,56,72,31.287753486905203,59.667318482898445,6.755490829794673,111.22037348201006,mungbean
38,44,62,29.6840245639028,83.27271131707747,6.9604866687157365,93.8857524389519,mungbean
84,60,52,34.62975136495149,48.140135562050425,7.098315942209564,76.7611985590421,mungbean
74,69,68,24.326043659108876,63.484794767107445,5.635946599638808,59.93481171546805,mungbean
56,35,49,27.326003055929704,58.12327681360738,6.539223351606015,149.6178939678481,mungbean
35,37,44,24.732016428555458,45.9854409508298,5.8174735267486195,144.42004168701786,mungbean
104,35,34,24.954447526792897,55.94697323437609,6.105659777957484,120.39675856544285,mungbean
42,39,27,27.785088286881393,47.2656025328908,6.443479675036878,100.88189538308349,mungbean
64,53,56,18.428384611958183,55.96743349944232,7.0604252970712675,102.02822131609426,mungbean
25,18,66,31.53614136075858,73.07613337854205,6.720215844072469,93.69954428418954,blackgram
106,29,26,29.798296039797613,48.22380246943462,6.13809014866448,85.70654693682725,blackgram
94,47,15,18.40708650959822,66.31725150876059,7.382948475012131,59.18501938226495,blackgram
118,33,28,28.636592508442995,64.77392562683015,6.3147310484256645,97.35147236211154,blackgram
81,10,34,18.383596698990903,78.77491981145954,6.654234164775813,137.97243010080268,blackgram
117,28,32,25.304447177037517,73.7436969079721,7.326082933779712,102.93352600944269,blackgram
38,43,64,24.540453800626565,59.61978312567636,6.688098931133622,104.86188446667023,blackgram
89,57,48,30.29221781284437,74.7701944657675,6.929799068182628,103.68754112095597,blackgram
107,24,13,29.039439944022583,70.09944389683085,7.097311560713273,142.60282329663445,blackgram
35,24,61,30.01926000263404,69.81555629824533,7.115435639962959,137.45053950471674,blackgram
112,22,13,34.94814009599838,72.4070857418923,6.074442418410301,136.77276425237778,blackgram
82,18,20,21.751068013569725,46.21563819131113,7.2182235152938325,95.00640851101954,blackgram
31,46,61,26.707650030509875,70.62157581359682,7.363395947362338,108.24083773360931,blackgram
83,32,38,23.157554241695266,75.18509108486003,7.031717287769484,116.08212170531957,blackgram
69,29,64,20.222194501025875,70.22689866598273,6.958619600954412,103.25666308046962,blackgram
89,76,67,20.50286026497879,49.29614572998014,6.12653295316122,109.96752623874482,blackgram
105,68,69,22.575746706857696,48.938422623784106,7.0667744399916765,140.01779638806917,blackgram
87,24,64,31.008295173824663,46.44226110150368,6.815432294551907,110.57254233534938,blackgram
49,58,25,26.26495211978301,44.90561270384179,5.997079641854852,74.86368839440095,blackgram
102,51,26,23.141927396844984,78.64141545600583,7.214461874739582,124.11160454233608,blackgram
44,15,33,19.65763077188588,78.39981474514545,6.156320144707216,45.91495428281817,blackgram
65,33,35,22.140709139698743,53.77212248029472,5.627369535005034,59.483985861807945,blackgram
80,60,57,23.589984503426358,69.8041182428824,7.003650291913362,129.31408581016717,blackgram
39,68,18,34.771572939944974,66.90279940805583,5.663931469287324,111.1520951819019,blackgram
54,12,16,30.196904840402507,61.39640718547302,7.198196039917352,82.17368551640848,blackgram
60,51,42,21.216328470636032,72.41727993639006,6.522227276979001,106.47442804643518,blackgram
118,57,14,34.681107156742854,81.96200156154109,7.367731885692498,84.24461083318236,blackgram
33,72,70,24.170708286865818,79.5675800270653,6.950743200469715,52.38495131821139,blackgram
69,79,36,29.545763661432566,68.41191899395194,6.041118512975983,67.36709676130948,blackgram
66,70,41,34.92306058989584,81.0181626639633,5.943034544226212,46.17782108936444,blackgram
98,40,73,26.63188324920567,46.22672176242504,7.465479081820772,67.49701799557127,blackgram
100,65,70,31.34608665778933,48.80706880448421,7.1405066378897795,111.362182528452,blackgram
62,26,67,18.783072082593616,81.88708337455513,6.821597059381821,122.09991727445656,blackgram
100,78,78,33.65175381323653,55.525757796605475,5.609465413849971,62.466631700527174,blackgram
88,51,66,19.791889861254838,64.92205482851764,6.525958699641815,70.95322803893794,blackgram
53,64,38,20.046180795569764,43.042213726257245,6.948058377545842,142.16887567566738,blackgram
116,10,13,26.710677952445813,55.69743583563836,6.249649848699995,108.3463686571278,blackgram
47,64,69,34.903615145657156,50.472775701199836,5.607661049816918,60.8862862005512,blackgram
75,22,65,31.64083033567251,55.356000239097426,6.388366813756733,114.31454509241827,blackgram
61,27,32,29.416991629961743,41.4275121317214,6.569933346818888,44.14674974063381,blackgram
90,27,16,30.827679140497523,51.18721980759879,6.576789958573915,149.1349203426441,blackgram
71,38,30,27.089235692283907,78.64426434274168,6.1517626852315805,144.9446491585894,blackgram
75,60,79,23.734620350378012,77.23856622792177,5.50119587766959,73.86010650287311,blackgram
43,56,72,19.044227197417154,50.076606450846526,6.226545592797799,88.25122502706603,blackgram
94,38,50,27.129702350613563,77.79989922719545,6.178645671311422,117.97890240506477,blackgram
36,47,23,29.458298093027445,77.99416888685721,7.3316151667013445,118.9725960034112,blackgram
38,66,53,18.352886546107392,74.23986899521793,5.585479212123903,135.111759006302,blackgram
89,46,74,34.24261925444715,51.113252514635164,7.219290690705213,58.56910063630206,blackgram
80,63,49,21.608855908366053,45.20012695062843,7.172841845971279,95.2712214739042,blackgram
36,68,32,34.67349469204794,67.26667879364113,6.507416774168141,136.62574493494577,blackgram
87,25,28,29.915901205305985,48.742310695081066,6.394402064432876,131.28033911890134,blackgram
41,41,10,20.648145429862893,64.617040552701,5.674893003599771,81.50994944763158,blackgram
64,32,32,22.657797690989522,83.00422602699203,7.407265215659379,78.75597596777932,blackgram
98,45,64,24.667702488370182,82.65008640861534,5.782398127074369,123.98674280350335,blackgram
116,47,38,23.824048407789242,68.24509947214639,5.884032169480074,56.06231212266588,blackgram
60,50,32,30.677200325481383,77.16734136003632,6.893122804288092,141.64802877302515,blackgram
20,70,23,29.413903234943525,81.68387246145382,6.7383360884861165,130.72876427778138,blackgram
49,30,69,20.24856815667419,48.85096887907704,5.974966610338768,72.98873522939898,blackgram
83,65,50,26.94340281309585,74.16898848175924,6.925331237973089,61.247600924927596,blackgram
78,67,11,24.429816759136862,63.27820669685139,6.326214795454288,61.92800384183015,blackgram
79,31,72,27.788359667164997,78.41445470235004,6.95057416870911,79.64334440595223,blackgram
57,50,54,27.273335788412204,49.31756875223648,6.587946222569935,65.47589272402888,blackgram
76,11,71,31.809545064200048,55.42775341624528,5.722975375677564,102.74504405440058,blackgram
113,49,67,30.606623843936102,64.60047692037902,7.268957455193519,100.93925810534441,blackgram
36,27,51,20.825899154878197,81.24201180019814,6.155676397700068,80.92904804591855,blackgram
68,38,13,34.18506159286305,73.20674960494601,6.69485848514684,136.89846765992277,blackgram
28,36,24,21.681846155663095,79.26816484686535,5.6742185789228685,93.61228858392471,blackgram
45,35,55,34.34636244633863,60.018359477239336,6.478096800898566,78.6814859576096,blackgram
61,28,26,23.08694407311803,59.38862239220218,6.124383767572776,119.76222759266477,blackgram
68,64,35,24.175340978488773,75.7270810053333,7.381984645148874,108.55314103748077,blackgram
65,25,33,32.365674031242925,57.777400203555814,5.602526918351996,84.20638983604135,blackgram
99,25,67,27.918165823313394,60.8891777028457,6.73840863458431,92.83236846704914,blackgram
90,52,35,21.46909460529221,53.136002807401326,6.9972174171636645,93.08613592276728,blackgram
82,76,61,27.03306613979582,57.80999558471939,6.726303822206036,128.61624406472623,blackgram
68,21,53,27.105786509988768,67.82308594396545,6.861344746451474,113.34046828433488,blackgram
40,37,57,18.01603805954973,41.76692732418971,7.454567646353858,66.65890646504386,blackgram
42,57,11,20.603456501427257,72.76523968012748,6.700502820199166,120.43756482821126,blackgram
85,25,43,33.92431744950933,63.20544479846829,6.4945077731817555,59.625770621984536,blackgram
37,21,61,31.867671470644055,66.87905702488203,6.287271040554884,92.07792253125236,blackgram
67,28,15,21.518891221165987,78.31325865511633,5.668528732311702,79.17023936830638,blackgram
88,20,24,25.31589105032741,47.447489859864504,6.913208257988435,98.88825448678224,blackgram
34,12,79,21.599679654891133,41.86737964794579,6.144135070391459,101.57191274670424,blackgram
91,44,23,22.506381833755732,71.32866026354904,5.885741137379228,50.19862918912969,blackgram
53,50,19,30.34344247522546,45.45863491024903,6.105550256543935,98.57179986722872,blackgram
31,13,51,20.82634061594491,57.088183216974194,6.734388454233933,146.6800751097163,blackgram
88,28,11,20.064053393584526,72.45095608105706,5.867569330215803,76.12240495782659,blackgram
30,72,66,28.24197589777353,62.04036405947083,6.557313207978551,76.78867798299144,blackgram
72,19,17,31.165131408307154,57.34991039805912,6.513371581708006,134.1601182382468,blackgram
104,30,59,19.1852302391734,80.20321280895942,6.275668539142188,71.66676458766489,blackgram
45,47,47,18.624120039212134,61.36460527196431,6.172646788540667,141.258947361281,blackgram
25,26,60,30.591280878132643,61.82580943858186,5.670806060325443,146.97075290306924,blackgram
89,66,48,26.219467446815663,59.31172713812448,5.649791684003968,51.677638890221395,blackgram
115,57,51,21.314290615476718,62.72101530625626,7.037494262725026,46.81411704368867,blackgram
45,34,32,18.619837864035514,42.37347784729978,7.1683282164168824,52.97697319908677,blackgram
83,42,11,22.46094240031813,58.97706778866623,5.579845065127502,89.39863655483634,blackgram
37,39,53,21.933079918409952,58.19087389481676,7.486530392859493,135.5412731074407,blackgram
109,45,42,28.213466538773524,71.53895637597459,6.070411605360828,109.38474621898827,blackgram
113,28,67,30.882201526377685,52.686326001876324,6.136079223389039,141.71059702415005,blackgram
72,17,27,33.51761360693365,67.46633535181707,6.592814148424264,67.47185971522907,blackgram
48,12,67,26.750617293865258,44.4810871093013,5.532056312910246,146.0053707555754,blackgram
96,11,16,33.85363404800134,65.90493638488388,5.752230644750821,103.98936802208243,lentil
79,41,24,32.957241715004955,69.1907329010814,7.298497836578405,108.58558423720709,lentil
72,59,24,21.430514120291768,80.8971923972588,7.020800134574966,114.40382058010067,lentil
34,79,74,21.55362963556068,71.31077351233355,7.388417676692216,149.5062064817453,lentil
104,49,32,34.1856260780997,55.38395959591679,7.47160731890061,132.24697762873586,lentil
50,62,34,18.1492126031148,57.19598089716945,6.103618739325388,44.1136689449677,lentil
28,21,78,33.5249046667476,57.45877394790489,7.159131662856737,54.70652198393798,lentil
117,67,51,25.28695274654504,68.28259766062918,5.930311243248111,109.021468864268,lentil
70,52,24,30.555282907748378,42.8707550314119,6.2744462824204135,71.10420027661084,lentil
31,13,27,18.798872517052995,55.24658597221817,6.3102971073568135,66.29159881325377,lentil
86,18,70,32.45857188158615,73.3391170773348,6.585146653931911,111.89454470488619,lentil
117,13,50,20.266855944378296,50.91449244623368,6.083386901443172,141.67405237578137,lentil
88,10,48,29.28362655663158,45.32072766124632,7.407890424987552,135.2128342104241,lentil
65,51,48,18.28322801115167,55.25251489068019,7.0913204613228835,48.523127117162446,lentil
78,77,11,33.87762556045683,45.897638386193066,7.094788715815557,95.8743561097049,lentil
59,57,60,26.746323239304658,78.55759073754294,6.433756198246209,79.56918481012966,lentil
76,24,36,25.767097219533536,61.37987642193259,6.272101871303672,146.33767540203064,lentil
105,58,64,18.517069973735456,72.70946077628972,7.248027342617432,64.27838445388605,lentil
72,32,37,23.293492978173933,58.076360174189944,6.505500383219225,132.3398557630506,lentil
38,39,54,21.275498740273907,45.80820611188967,6.095718796780423,125.80528957440478,lentil
63,16,53,19.280124371173986,56.91336093318907,7.141089295491974,40.78562899450696,lentil
115,51,50,21.045786610932566,80.10130413070792,6.420710746269654,118.06384778549769,lentil
79,60,30,19.64380751638864,72.42055336582402,6.063650006590944,60.2731536645109,lentil
104,58,18,18.799992450820323,40.875162266563656,5.877588055546889,85.58492374903446,lentil
59,47,52,18.460813089715963,75.2575676164559,5.5210264490833065,123.80788838152324,lentil
116,71,52,27.10422204266257,61.46425266779442,6.278417237246877,137.61669889073963,lentil
20,67,30,34.07131804345123,42.575651208256424,7.361997239425168,45.55581316210872,lentil
73,34,37,22.46625604054215,61.251182452532134,6.1486577582739335,144.73583087839864,lentil
38,74,12,31.950060418510517,57.65201686855961,6.3951037102121235,120.30018931889477,lentil
74,61,53,19.47843934435086,53.644890272991276,7.433116878761088,143.91781198397297,lentil
96,75,28,34.122282397411624,44.109658045010065,5.822895372065842,145.6820933048491,lentil
39,26,36,22.379743978979995,60.24746534209868,6.885817822049535,120.64764159504796,lentil
58,48,45,19.64863896277362,42.506807625186035,5.758447600205499,46.35151874137396,lentil
87,38,77,27.244380196659698,71.27365599046641,6.530334056773178,148.93136876434352,lentil
31,26,39,31.12658446946925,47.67081302117389,6.269031627412533,78.16548454153444,lentil
28,24,37,26.230941546777927,75.73065026196832,6.652977806279732,77.62763781233109,lentil
95,29,74,21.187575771022665,73.7769305534857,5.971993211818475,55.78992315381447,lentil
115,71,27,32.36155888019849,43.582228464662755,6.913912636986845,111.97811056181435,lentil
68,53,63,33.739065365539794,69.69970525608927,6.277536825723194,54.455362114079534,lentil
78,18,60,34.28834803667644,51.14342393821474,6.1961039109546405,138.51113149612735,lentil
103,73,34,33.11320723188631,47.228512567834784,5.846047739502328,69.34492699863164,lentil
67,29,47,19.808999969348356,76.97885876434256,5.777937983773249,122.20273133158425,lentil
114,21,14,30.089721487972025,40.30584468637503,7.0277130004004285,96.54901128428038,lentil
85,26,77,24.886836927993564,40.12186674192034,7.199892991890377,81.89793988871288,lentil
53,79,54,30.572880012769623,49.49364507789777,7.183244015085548,43.33891860863047,lentil
69,41,76,33.94303859974614,70.47152350022512,5.738042608986282,47.58206659481135,lentil
112,57,26,28.543992432339046,64.51604883742442,5.7512869848246275,71.8700782112036,lentil
36,61,15,30.92557976387034,72.50851230085951,5.514783802888586,96.0048954213759,lentil
40,33,13,32.816960008660914,58.82556133721911,6.388791236902161,73.36112333449799,lentil
67,63,44,22.535507340375126,62.766661006587725,7.055455820135586,134.41552327667438,lentil
97,22,36,28.956246045850097,48.22890370396926,5.964808092428826,109.9195198504044,lentil
21,61,75,23.599447578135287,71.20198923334836,7.032490945520758,73.45040995684121,lentil
74,76,69,25.58754811977154,72.71583371563602,6.885840458449577,148.610531954342,lentil
60,66,62,27.67271430317009,63.91656608268194,6.415926428979071,83.64682579560426,lentil
99,54,44,26.065393540501958,55.0199468681409,6.6586268055769215,137.79006718961324,lentil
75,19,43,25.55867018453638,41.2186510151523,6.398536316931273,72.60893765185685,lentil
